breed_name,gene_id,count_breed,count_total,Proportion
QUARTER HORSE,ENSECAG00000030433,9,18,0.5
MONGOLIAN,ENSECAG00000030433,1,18,0.055555556
THOROUGHBRED,ENSECAG00000030336,2,21,0.095238095
QUARTER HORSE,ENSECAG00000030336,8,21,0.380952381
MONGOLIAN,ENSECAG00000030336,11,21,0.523809524
THOROUGHBRED,ENSECAG00000030177,5,32,0.15625
QUARTER HORSE,ENSECAG00000030177,12,32,0.375
MONGOLIAN,ENSECAG00000030177,15,32,0.46875
THOROUGHBRED,ENSECAG00000030127,1,22,0.045454545
QUARTER HORSE,ENSECAG00000030127,8,22,0.363636364
MONGOLIAN,ENSECAG00000030127,13,22,0.590909091
THOROUGHBRED,ENSECAG00000029796,10,23,0.434782609
QUARTER HORSE,ENSECAG00000029796,6,23,0.260869565
MONGOLIAN,ENSECAG00000029796,7,23,0.304347826
THOROUGHBRED,ENSECAG00000029767,6,23,0.260869565
QUARTER HORSE,ENSECAG00000029767,4,23,0.173913043
MONGOLIAN,ENSECAG00000029767,13,23,0.565217391
THOROUGHBRED,ENSECAG00000029654,26,52,0.5
QUARTER HORSE,ENSECAG00000029654,13,52,0.25
MONGOLIAN,ENSECAG00000029654,13,52,0.25
THOROUGHBRED,ENSECAG00000029629,2,24,0.083333333
QUARTER HORSE,ENSECAG00000029629,5,24,0.208333333
MONGOLIAN,ENSECAG00000029629,17,24,0.708333333
THOROUGHBRED,ENSECAG00000029581,20,40,0.5
QUARTER HORSE,ENSECAG00000029581,15,40,0.375
MONGOLIAN,ENSECAG00000029581,5,40,0.125
THOROUGHBRED,ENSECAG00000029359,28,86,0.325581395
QUARTER HORSE,ENSECAG00000029359,28,86,0.325581395
MONGOLIAN,ENSECAG00000029359,30,86,0.348837209
THOROUGHBRED,ENSECAG00000029347,6,17,0.352941176
QUARTER HORSE,ENSECAG00000029347,2,17,0.117647059
MONGOLIAN,ENSECAG00000029347,9,17,0.529411765
THOROUGHBRED,ENSECAG00000029323,25,52,0.480769231
QUARTER HORSE,ENSECAG00000029323,10,52,0.192307692
MONGOLIAN,ENSECAG00000029323,17,52,0.326923077
QUARTER HORSE,ENSECAG00000029301,8,18,0.444444444
MONGOLIAN,ENSECAG00000029301,10,18,0.555555556
THOROUGHBRED,ENSECAG00000029298,1,16,0.0625
QUARTER HORSE,ENSECAG00000029298,4,16,0.25
MONGOLIAN,ENSECAG00000029298,11,16,0.6875
THOROUGHBRED,ENSECAG00000029267,18,33,0.545454545
QUARTER HORSE,ENSECAG00000029267,9,33,0.272727273
MONGOLIAN,ENSECAG00000029267,6,33,0.181818182
THOROUGHBRED,ENSECAG00000029259,6,23,0.260869565
QUARTER HORSE,ENSECAG00000029259,9,23,0.391304348
MONGOLIAN,ENSECAG00000029259,8,23,0.347826087
THOROUGHBRED,ENSECAG00000029255,25,90,0.277777778
QUARTER HORSE,ENSECAG00000029255,28,90,0.311111111
MONGOLIAN,ENSECAG00000029255,37,90,0.411111111
THOROUGHBRED,ENSECAG00000029164,17,56,0.303571429
QUARTER HORSE,ENSECAG00000029164,21,56,0.375
MONGOLIAN,ENSECAG00000029164,18,56,0.321428571
THOROUGHBRED,ENSECAG00000029043,9,31,0.290322581
QUARTER HORSE,ENSECAG00000029043,16,31,0.516129032
MONGOLIAN,ENSECAG00000029043,6,31,0.193548387
THOROUGHBRED,ENSECAG00000028827,25,90,0.277777778
QUARTER HORSE,ENSECAG00000028827,28,90,0.311111111
MONGOLIAN,ENSECAG00000028827,37,90,0.411111111
THOROUGHBRED,ENSECAG00000028655,6,23,0.260869565
QUARTER HORSE,ENSECAG00000028655,7,23,0.304347826
MONGOLIAN,ENSECAG00000028655,10,23,0.434782609
THOROUGHBRED,ENSECAG00000028607,7,16,0.4375
QUARTER HORSE,ENSECAG00000028607,5,16,0.3125
MONGOLIAN,ENSECAG00000028607,4,16,0.25
THOROUGHBRED,ENSECAG00000028115,26,47,0.553191489
QUARTER HORSE,ENSECAG00000028115,8,47,0.170212766
MONGOLIAN,ENSECAG00000028115,13,47,0.276595745
QUARTER HORSE,ENSECAG00000028112,2,16,0.125
MONGOLIAN,ENSECAG00000028112,14,16,0.875
THOROUGHBRED,ENSECAG00000028075,3,44,0.068181818
QUARTER HORSE,ENSECAG00000028075,15,44,0.340909091
MONGOLIAN,ENSECAG00000028075,26,44,0.590909091
THOROUGHBRED,ENSECAG00000027971,8,34,0.235294118
QUARTER HORSE,ENSECAG00000027971,8,34,0.235294118
MONGOLIAN,ENSECAG00000027971,18,34,0.529411765
QUARTER HORSE,ENSECAG00000027962,9,20,0.45
MONGOLIAN,ENSECAG00000027962,11,20,0.55
THOROUGHBRED,ENSECAG00000027706,26,91,0.285714286
QUARTER HORSE,ENSECAG00000027706,27,91,0.296703297
MONGOLIAN,ENSECAG00000027706,38,91,0.417582418
THOROUGHBRED,ENSECAG00000026971,2,19,0.105263158
QUARTER HORSE,ENSECAG00000026971,9,19,0.473684211
MONGOLIAN,ENSECAG00000026971,8,19,0.421052632
THOROUGHBRED,ENSECAG00000026970,22,36,0.611111111
QUARTER HORSE,ENSECAG00000026970,9,36,0.25
MONGOLIAN,ENSECAG00000026970,5,36,0.138888889
QUARTER HORSE,ENSECAG00000026963,4,20,0.2
MONGOLIAN,ENSECAG00000026963,16,20,0.8
THOROUGHBRED,ENSECAG00000026892,9,24,0.375
QUARTER HORSE,ENSECAG00000026892,7,24,0.291666667
MONGOLIAN,ENSECAG00000026892,8,24,0.333333333
THOROUGHBRED,ENSECAG00000026865,11,43,0.255813953
QUARTER HORSE,ENSECAG00000026865,22,43,0.511627907
MONGOLIAN,ENSECAG00000026865,10,43,0.23255814
THOROUGHBRED,ENSECAG00000026852,2,15,0.133333333
QUARTER HORSE,ENSECAG00000026852,5,15,0.333333333
MONGOLIAN,ENSECAG00000026852,8,15,0.533333333
THOROUGHBRED,ENSECAG00000026840,12,24,0.5
QUARTER HORSE,ENSECAG00000026840,6,24,0.25
MONGOLIAN,ENSECAG00000026840,6,24,0.25
QUARTER HORSE,ENSECAG00000026836,13,49,0.265306122
MONGOLIAN,ENSECAG00000026836,36,49,0.734693878
THOROUGHBRED,ENSECAG00000025171,26,94,0.276595745
QUARTER HORSE,ENSECAG00000025171,28,94,0.29787234
MONGOLIAN,ENSECAG00000025171,40,94,0.425531915
THOROUGHBRED,ENSECAG00000025166,8,17,0.470588235
QUARTER HORSE,ENSECAG00000025166,6,17,0.352941176
MONGOLIAN,ENSECAG00000025166,3,17,0.176470588
THOROUGHBRED,ENSECAG00000025164,7,26,0.269230769
QUARTER HORSE,ENSECAG00000025164,6,26,0.230769231
MONGOLIAN,ENSECAG00000025164,13,26,0.5
THOROUGHBRED,ENSECAG00000025159,7,26,0.269230769
QUARTER HORSE,ENSECAG00000025159,6,26,0.230769231
MONGOLIAN,ENSECAG00000025159,13,26,0.5
THOROUGHBRED,ENSECAG00000025157,26,87,0.298850575
QUARTER HORSE,ENSECAG00000025157,32,87,0.367816092
MONGOLIAN,ENSECAG00000025157,29,87,0.333333333
THOROUGHBRED,ENSECAG00000025126,8,20,0.4
QUARTER HORSE,ENSECAG00000025126,12,20,0.6
THOROUGHBRED,ENSECAG00000025096,22,42,0.523809524
QUARTER HORSE,ENSECAG00000025096,16,42,0.380952381
MONGOLIAN,ENSECAG00000025096,4,42,0.095238095
THOROUGHBRED,ENSECAG00000025019,2,16,0.125
QUARTER HORSE,ENSECAG00000025019,6,16,0.375
MONGOLIAN,ENSECAG00000025019,8,16,0.5
THOROUGHBRED,ENSECAG00000025009,11,30,0.366666667
QUARTER HORSE,ENSECAG00000025009,15,30,0.5
MONGOLIAN,ENSECAG00000025009,4,30,0.133333333
THOROUGHBRED,ENSECAG00000024927,28,59,0.474576271
QUARTER HORSE,ENSECAG00000024927,21,59,0.355932203
MONGOLIAN,ENSECAG00000024927,10,59,0.169491525
THOROUGHBRED,ENSECAG00000024919,17,40,0.425
QUARTER HORSE,ENSECAG00000024919,9,40,0.225
MONGOLIAN,ENSECAG00000024919,14,40,0.35
THOROUGHBRED,ENSECAG00000024870,8,17,0.470588235
QUARTER HORSE,ENSECAG00000024870,5,17,0.294117647
MONGOLIAN,ENSECAG00000024870,4,17,0.235294118
THOROUGHBRED,ENSECAG00000024846,1,18,0.055555556
QUARTER HORSE,ENSECAG00000024846,6,18,0.333333333
MONGOLIAN,ENSECAG00000024846,11,18,0.611111111
THOROUGHBRED,ENSECAG00000024835,12,68,0.176470588
QUARTER HORSE,ENSECAG00000024835,20,68,0.294117647
MONGOLIAN,ENSECAG00000024835,36,68,0.529411765
THOROUGHBRED,ENSECAG00000024824,7,21,0.333333333
QUARTER HORSE,ENSECAG00000024824,6,21,0.285714286
MONGOLIAN,ENSECAG00000024824,8,21,0.380952381
THOROUGHBRED,ENSECAG00000024810,24,81,0.296296296
QUARTER HORSE,ENSECAG00000024810,21,81,0.259259259
MONGOLIAN,ENSECAG00000024810,36,81,0.444444444
THOROUGHBRED,ENSECAG00000024808,22,68,0.323529412
QUARTER HORSE,ENSECAG00000024808,22,68,0.323529412
MONGOLIAN,ENSECAG00000024808,24,68,0.352941176
THOROUGHBRED,ENSECAG00000024801,6,23,0.260869565
QUARTER HORSE,ENSECAG00000024801,12,23,0.52173913
MONGOLIAN,ENSECAG00000024801,5,23,0.217391304
QUARTER HORSE,ENSECAG00000024774,2,16,0.125
MONGOLIAN,ENSECAG00000024774,14,16,0.875
THOROUGHBRED,ENSECAG00000024767,4,16,0.25
QUARTER HORSE,ENSECAG00000024767,5,16,0.3125
MONGOLIAN,ENSECAG00000024767,7,16,0.4375
QUARTER HORSE,ENSECAG00000024752,18,40,0.45
MONGOLIAN,ENSECAG00000024752,22,40,0.55
THOROUGHBRED,ENSECAG00000024746,10,22,0.454545455
QUARTER HORSE,ENSECAG00000024746,5,22,0.227272727
MONGOLIAN,ENSECAG00000024746,7,22,0.318181818
THOROUGHBRED,ENSECAG00000024740,15,27,0.555555556
QUARTER HORSE,ENSECAG00000024740,12,27,0.444444444
THOROUGHBRED,ENSECAG00000024692,7,69,0.101449275
QUARTER HORSE,ENSECAG00000024692,25,69,0.362318841
MONGOLIAN,ENSECAG00000024692,37,69,0.536231884
THOROUGHBRED,ENSECAG00000024684,14,46,0.304347826
QUARTER HORSE,ENSECAG00000024684,24,46,0.52173913
MONGOLIAN,ENSECAG00000024684,8,46,0.173913043
THOROUGHBRED,ENSECAG00000024680,2,20,0.1
QUARTER HORSE,ENSECAG00000024680,9,20,0.45
MONGOLIAN,ENSECAG00000024680,9,20,0.45
THOROUGHBRED,ENSECAG00000024677,11,33,0.333333333
QUARTER HORSE,ENSECAG00000024677,12,33,0.363636364
MONGOLIAN,ENSECAG00000024677,10,33,0.303030303
THOROUGHBRED,ENSECAG00000024674,4,18,0.222222222
QUARTER HORSE,ENSECAG00000024674,11,18,0.611111111
MONGOLIAN,ENSECAG00000024674,3,18,0.166666667
THOROUGHBRED,ENSECAG00000024664,2,21,0.095238095
QUARTER HORSE,ENSECAG00000024664,12,21,0.571428571
MONGOLIAN,ENSECAG00000024664,7,21,0.333333333
THOROUGHBRED,ENSECAG00000024616,7,34,0.205882353
QUARTER HORSE,ENSECAG00000024616,10,34,0.294117647
MONGOLIAN,ENSECAG00000024616,17,34,0.5
THOROUGHBRED,ENSECAG00000024604,1,22,0.045454545
QUARTER HORSE,ENSECAG00000024604,7,22,0.318181818
MONGOLIAN,ENSECAG00000024604,14,22,0.636363636
THOROUGHBRED,ENSECAG00000024569,14,25,0.56
QUARTER HORSE,ENSECAG00000024569,6,25,0.24
MONGOLIAN,ENSECAG00000024569,5,25,0.2
THOROUGHBRED,ENSECAG00000024558,25,77,0.324675325
QUARTER HORSE,ENSECAG00000024558,24,77,0.311688312
MONGOLIAN,ENSECAG00000024558,28,77,0.363636364
THOROUGHBRED,ENSECAG00000024554,10,21,0.476190476
QUARTER HORSE,ENSECAG00000024554,2,21,0.095238095
MONGOLIAN,ENSECAG00000024554,9,21,0.428571429
THOROUGHBRED,ENSECAG00000024549,11,31,0.35483871
QUARTER HORSE,ENSECAG00000024549,12,31,0.387096774
MONGOLIAN,ENSECAG00000024549,8,31,0.258064516
THOROUGHBRED,ENSECAG00000024479,25,101,0.247524752
QUARTER HORSE,ENSECAG00000024479,35,101,0.346534653
MONGOLIAN,ENSECAG00000024479,41,101,0.405940594
THOROUGHBRED,ENSECAG00000024454,28,89,0.314606742
QUARTER HORSE,ENSECAG00000024454,28,89,0.314606742
MONGOLIAN,ENSECAG00000024454,33,89,0.370786517
THOROUGHBRED,ENSECAG00000024444,22,88,0.25
QUARTER HORSE,ENSECAG00000024444,33,88,0.375
MONGOLIAN,ENSECAG00000024444,33,88,0.375
THOROUGHBRED,ENSECAG00000024436,4,21,0.19047619
QUARTER HORSE,ENSECAG00000024436,7,21,0.333333333
MONGOLIAN,ENSECAG00000024436,10,21,0.476190476
THOROUGHBRED,ENSECAG00000024424,20,49,0.408163265
QUARTER HORSE,ENSECAG00000024424,13,49,0.265306122
MONGOLIAN,ENSECAG00000024424,16,49,0.326530612
THOROUGHBRED,ENSECAG00000024422,15,26,0.576923077
QUARTER HORSE,ENSECAG00000024422,8,26,0.307692308
MONGOLIAN,ENSECAG00000024422,3,26,0.115384615
THOROUGHBRED,ENSECAG00000024402,14,33,0.424242424
QUARTER HORSE,ENSECAG00000024402,7,33,0.212121212
MONGOLIAN,ENSECAG00000024402,12,33,0.363636364
THOROUGHBRED,ENSECAG00000024399,10,23,0.434782609
QUARTER HORSE,ENSECAG00000024399,4,23,0.173913043
MONGOLIAN,ENSECAG00000024399,9,23,0.391304348
THOROUGHBRED,ENSECAG00000024397,23,41,0.56097561
QUARTER HORSE,ENSECAG00000024397,13,41,0.317073171
MONGOLIAN,ENSECAG00000024397,5,41,0.12195122
QUARTER HORSE,ENSECAG00000024389,10,21,0.476190476
MONGOLIAN,ENSECAG00000024389,11,21,0.523809524
THOROUGHBRED,ENSECAG00000024352,16,39,0.41025641
QUARTER HORSE,ENSECAG00000024352,17,39,0.435897436
MONGOLIAN,ENSECAG00000024352,6,39,0.153846154
THOROUGHBRED,ENSECAG00000024349,9,36,0.25
QUARTER HORSE,ENSECAG00000024349,9,36,0.25
MONGOLIAN,ENSECAG00000024349,18,36,0.5
THOROUGHBRED,ENSECAG00000024334,9,35,0.257142857
QUARTER HORSE,ENSECAG00000024334,8,35,0.228571429
MONGOLIAN,ENSECAG00000024334,18,35,0.514285714
THOROUGHBRED,ENSECAG00000024312,14,46,0.304347826
QUARTER HORSE,ENSECAG00000024312,14,46,0.304347826
MONGOLIAN,ENSECAG00000024312,18,46,0.391304348
THOROUGHBRED,ENSECAG00000024286,5,15,0.333333333
QUARTER HORSE,ENSECAG00000024286,9,15,0.6
MONGOLIAN,ENSECAG00000024286,1,15,0.066666667
THOROUGHBRED,ENSECAG00000024278,19,35,0.542857143
QUARTER HORSE,ENSECAG00000024278,10,35,0.285714286
MONGOLIAN,ENSECAG00000024278,6,35,0.171428571
THOROUGHBRED,ENSECAG00000024272,7,20,0.35
QUARTER HORSE,ENSECAG00000024272,8,20,0.4
MONGOLIAN,ENSECAG00000024272,5,20,0.25
THOROUGHBRED,ENSECAG00000024246,7,36,0.194444444
QUARTER HORSE,ENSECAG00000024246,14,36,0.388888889
MONGOLIAN,ENSECAG00000024246,15,36,0.416666667
QUARTER HORSE,ENSECAG00000024191,4,19,0.210526316
MONGOLIAN,ENSECAG00000024191,15,19,0.789473684
THOROUGHBRED,ENSECAG00000024179,5,18,0.277777778
QUARTER HORSE,ENSECAG00000024179,13,18,0.722222222
THOROUGHBRED,ENSECAG00000024176,4,24,0.166666667
QUARTER HORSE,ENSECAG00000024176,15,24,0.625
MONGOLIAN,ENSECAG00000024176,5,24,0.208333333
QUARTER HORSE,ENSECAG00000024133,6,17,0.352941176
MONGOLIAN,ENSECAG00000024133,11,17,0.647058824
THOROUGHBRED,ENSECAG00000024127,28,53,0.528301887
QUARTER HORSE,ENSECAG00000024127,17,53,0.320754717
MONGOLIAN,ENSECAG00000024127,8,53,0.150943396
THOROUGHBRED,ENSECAG00000024126,16,55,0.290909091
QUARTER HORSE,ENSECAG00000024126,22,55,0.4
MONGOLIAN,ENSECAG00000024126,17,55,0.309090909
THOROUGHBRED,ENSECAG00000024121,10,35,0.285714286
QUARTER HORSE,ENSECAG00000024121,12,35,0.342857143
MONGOLIAN,ENSECAG00000024121,13,35,0.371428571
THOROUGHBRED,ENSECAG00000024113,14,36,0.388888889
QUARTER HORSE,ENSECAG00000024113,15,36,0.416666667
MONGOLIAN,ENSECAG00000024113,7,36,0.194444444
THOROUGHBRED,ENSECAG00000024107,10,28,0.357142857
QUARTER HORSE,ENSECAG00000024107,7,28,0.25
MONGOLIAN,ENSECAG00000024107,11,28,0.392857143
THOROUGHBRED,ENSECAG00000024029,6,44,0.136363636
QUARTER HORSE,ENSECAG00000024029,18,44,0.409090909
MONGOLIAN,ENSECAG00000024029,20,44,0.454545455
THOROUGHBRED,ENSECAG00000024021,1,26,0.038461538
QUARTER HORSE,ENSECAG00000024021,7,26,0.269230769
MONGOLIAN,ENSECAG00000024021,18,26,0.692307692
QUARTER HORSE,ENSECAG00000023999,9,18,0.5
MONGOLIAN,ENSECAG00000023999,9,18,0.5
THOROUGHBRED,ENSECAG00000023925,10,15,0.666666667
QUARTER HORSE,ENSECAG00000023925,5,15,0.333333333
THOROUGHBRED,ENSECAG00000023892,12,15,0.8
QUARTER HORSE,ENSECAG00000023892,2,15,0.133333333
MONGOLIAN,ENSECAG00000023892,1,15,0.066666667
THOROUGHBRED,ENSECAG00000023875,10,32,0.3125
QUARTER HORSE,ENSECAG00000023875,5,32,0.15625
MONGOLIAN,ENSECAG00000023875,17,32,0.53125
THOROUGHBRED,ENSECAG00000023867,3,23,0.130434783
QUARTER HORSE,ENSECAG00000023867,1,23,0.043478261
MONGOLIAN,ENSECAG00000023867,19,23,0.826086957
THOROUGHBRED,ENSECAG00000023844,9,22,0.409090909
QUARTER HORSE,ENSECAG00000023844,7,22,0.318181818
MONGOLIAN,ENSECAG00000023844,6,22,0.272727273
THOROUGHBRED,ENSECAG00000023813,4,17,0.235294118
QUARTER HORSE,ENSECAG00000023813,4,17,0.235294118
MONGOLIAN,ENSECAG00000023813,9,17,0.529411765
MONGOLIAN,ENSECAG00000023805,15,15,1
THOROUGHBRED,ENSECAG00000023791,11,27,0.407407407
QUARTER HORSE,ENSECAG00000023791,11,27,0.407407407
MONGOLIAN,ENSECAG00000023791,5,27,0.185185185
THOROUGHBRED,ENSECAG00000023771,6,20,0.3
QUARTER HORSE,ENSECAG00000023771,9,20,0.45
MONGOLIAN,ENSECAG00000023771,5,20,0.25
THOROUGHBRED,ENSECAG00000023729,18,36,0.5
QUARTER HORSE,ENSECAG00000023729,15,36,0.416666667
MONGOLIAN,ENSECAG00000023729,3,36,0.083333333
THOROUGHBRED,ENSECAG00000023717,3,37,0.081081081
QUARTER HORSE,ENSECAG00000023717,11,37,0.297297297
MONGOLIAN,ENSECAG00000023717,23,37,0.621621622
THOROUGHBRED,ENSECAG00000023694,6,19,0.315789474
QUARTER HORSE,ENSECAG00000023694,8,19,0.421052632
MONGOLIAN,ENSECAG00000023694,5,19,0.263157895
THOROUGHBRED,ENSECAG00000023686,12,22,0.545454545
QUARTER HORSE,ENSECAG00000023686,8,22,0.363636364
MONGOLIAN,ENSECAG00000023686,2,22,0.090909091
THOROUGHBRED,ENSECAG00000023668,1,37,0.027027027
QUARTER HORSE,ENSECAG00000023668,14,37,0.378378378
MONGOLIAN,ENSECAG00000023668,22,37,0.594594595
THOROUGHBRED,ENSECAG00000023659,6,15,0.4
QUARTER HORSE,ENSECAG00000023659,4,15,0.266666667
MONGOLIAN,ENSECAG00000023659,5,15,0.333333333
THOROUGHBRED,ENSECAG00000023631,31,59,0.525423729
QUARTER HORSE,ENSECAG00000023631,15,59,0.254237288
MONGOLIAN,ENSECAG00000023631,13,59,0.220338983
THOROUGHBRED,ENSECAG00000023621,5,29,0.172413793
QUARTER HORSE,ENSECAG00000023621,7,29,0.24137931
MONGOLIAN,ENSECAG00000023621,17,29,0.586206897
THOROUGHBRED,ENSECAG00000023616,2,31,0.064516129
QUARTER HORSE,ENSECAG00000023616,11,31,0.35483871
MONGOLIAN,ENSECAG00000023616,18,31,0.580645161
THOROUGHBRED,ENSECAG00000023601,10,19,0.526315789
QUARTER HORSE,ENSECAG00000023601,6,19,0.315789474
MONGOLIAN,ENSECAG00000023601,3,19,0.157894737
THOROUGHBRED,ENSECAG00000023559,8,16,0.5
QUARTER HORSE,ENSECAG00000023559,2,16,0.125
MONGOLIAN,ENSECAG00000023559,6,16,0.375
THOROUGHBRED,ENSECAG00000023540,6,54,0.111111111
QUARTER HORSE,ENSECAG00000023540,13,54,0.240740741
MONGOLIAN,ENSECAG00000023540,35,54,0.648148148
THOROUGHBRED,ENSECAG00000023538,17,33,0.515151515
QUARTER HORSE,ENSECAG00000023538,9,33,0.272727273
MONGOLIAN,ENSECAG00000023538,7,33,0.212121212
THOROUGHBRED,ENSECAG00000023537,7,38,0.184210526
QUARTER HORSE,ENSECAG00000023537,17,38,0.447368421
MONGOLIAN,ENSECAG00000023537,14,38,0.368421053
THOROUGHBRED,ENSECAG00000023492,15,54,0.277777778
QUARTER HORSE,ENSECAG00000023492,17,54,0.314814815
MONGOLIAN,ENSECAG00000023492,22,54,0.407407407
THOROUGHBRED,ENSECAG00000023479,12,27,0.444444444
QUARTER HORSE,ENSECAG00000023479,11,27,0.407407407
MONGOLIAN,ENSECAG00000023479,4,27,0.148148148
THOROUGHBRED,ENSECAG00000023413,26,61,0.426229508
QUARTER HORSE,ENSECAG00000023413,21,61,0.344262295
MONGOLIAN,ENSECAG00000023413,14,61,0.229508197
THOROUGHBRED,ENSECAG00000023375,1,36,0.027777778
QUARTER HORSE,ENSECAG00000023375,8,36,0.222222222
MONGOLIAN,ENSECAG00000023375,27,36,0.75
THOROUGHBRED,ENSECAG00000023296,3,28,0.107142857
QUARTER HORSE,ENSECAG00000023296,11,28,0.392857143
MONGOLIAN,ENSECAG00000023296,14,28,0.5
THOROUGHBRED,ENSECAG00000023247,10,40,0.25
QUARTER HORSE,ENSECAG00000023247,16,40,0.4
MONGOLIAN,ENSECAG00000023247,14,40,0.35
THOROUGHBRED,ENSECAG00000023235,42,80,0.525
QUARTER HORSE,ENSECAG00000023235,25,80,0.3125
MONGOLIAN,ENSECAG00000023235,13,80,0.1625
THOROUGHBRED,ENSECAG00000023166,5,33,0.151515152
QUARTER HORSE,ENSECAG00000023166,8,33,0.242424242
MONGOLIAN,ENSECAG00000023166,20,33,0.606060606
THOROUGHBRED,ENSECAG00000023164,32,73,0.438356164
QUARTER HORSE,ENSECAG00000023164,21,73,0.287671233
MONGOLIAN,ENSECAG00000023164,20,73,0.273972603
THOROUGHBRED,ENSECAG00000023160,1,17,0.058823529
QUARTER HORSE,ENSECAG00000023160,8,17,0.470588235
MONGOLIAN,ENSECAG00000023160,8,17,0.470588235
THOROUGHBRED,ENSECAG00000023122,27,80,0.3375
QUARTER HORSE,ENSECAG00000023122,27,80,0.3375
MONGOLIAN,ENSECAG00000023122,26,80,0.325
THOROUGHBRED,ENSECAG00000023118,9,19,0.473684211
QUARTER HORSE,ENSECAG00000023118,6,19,0.315789474
MONGOLIAN,ENSECAG00000023118,4,19,0.210526316
THOROUGHBRED,ENSECAG00000023112,26,74,0.351351351
QUARTER HORSE,ENSECAG00000023112,25,74,0.337837838
MONGOLIAN,ENSECAG00000023112,23,74,0.310810811
THOROUGHBRED,ENSECAG00000023096,22,74,0.297297297
QUARTER HORSE,ENSECAG00000023096,26,74,0.351351351
MONGOLIAN,ENSECAG00000023096,26,74,0.351351351
THOROUGHBRED,ENSECAG00000023081,11,58,0.189655172
QUARTER HORSE,ENSECAG00000023081,21,58,0.362068966
MONGOLIAN,ENSECAG00000023081,26,58,0.448275862
THOROUGHBRED,ENSECAG00000023061,3,15,0.2
QUARTER HORSE,ENSECAG00000023061,5,15,0.333333333
MONGOLIAN,ENSECAG00000023061,7,15,0.466666667
THOROUGHBRED,ENSECAG00000023053,21,75,0.28
QUARTER HORSE,ENSECAG00000023053,22,75,0.293333333
MONGOLIAN,ENSECAG00000023053,32,75,0.426666667
THOROUGHBRED,ENSECAG00000023047,2,16,0.125
QUARTER HORSE,ENSECAG00000023047,6,16,0.375
MONGOLIAN,ENSECAG00000023047,8,16,0.5
THOROUGHBRED,ENSECAG00000023026,17,45,0.377777778
QUARTER HORSE,ENSECAG00000023026,11,45,0.244444444
MONGOLIAN,ENSECAG00000023026,17,45,0.377777778
THOROUGHBRED,ENSECAG00000023022,16,39,0.41025641
QUARTER HORSE,ENSECAG00000023022,10,39,0.256410256
MONGOLIAN,ENSECAG00000023022,13,39,0.333333333
THOROUGHBRED,ENSECAG00000023013,14,24,0.583333333
QUARTER HORSE,ENSECAG00000023013,4,24,0.166666667
MONGOLIAN,ENSECAG00000023013,6,24,0.25
THOROUGHBRED,ENSECAG00000023010,7,18,0.388888889
QUARTER HORSE,ENSECAG00000023010,4,18,0.222222222
MONGOLIAN,ENSECAG00000023010,7,18,0.388888889
QUARTER HORSE,ENSECAG00000023008,6,16,0.375
MONGOLIAN,ENSECAG00000023008,10,16,0.625
THOROUGHBRED,ENSECAG00000022944,1,15,0.066666667
QUARTER HORSE,ENSECAG00000022944,4,15,0.266666667
MONGOLIAN,ENSECAG00000022944,10,15,0.666666667
QUARTER HORSE,ENSECAG00000022926,6,17,0.352941176
MONGOLIAN,ENSECAG00000022926,11,17,0.647058824
THOROUGHBRED,ENSECAG00000022888,18,34,0.529411765
QUARTER HORSE,ENSECAG00000022888,16,34,0.470588235
THOROUGHBRED,ENSECAG00000022879,11,41,0.268292683
QUARTER HORSE,ENSECAG00000022879,18,41,0.43902439
MONGOLIAN,ENSECAG00000022879,12,41,0.292682927
THOROUGHBRED,ENSECAG00000022865,11,39,0.282051282
QUARTER HORSE,ENSECAG00000022865,7,39,0.179487179
MONGOLIAN,ENSECAG00000022865,21,39,0.538461538
THOROUGHBRED,ENSECAG00000022851,6,38,0.157894737
QUARTER HORSE,ENSECAG00000022851,10,38,0.263157895
MONGOLIAN,ENSECAG00000022851,22,38,0.578947368
THOROUGHBRED,ENSECAG00000022849,13,19,0.684210526
QUARTER HORSE,ENSECAG00000022849,5,19,0.263157895
MONGOLIAN,ENSECAG00000022849,1,19,0.052631579
THOROUGHBRED,ENSECAG00000022845,19,67,0.28358209
QUARTER HORSE,ENSECAG00000022845,22,67,0.328358209
MONGOLIAN,ENSECAG00000022845,26,67,0.388059701
THOROUGHBRED,ENSECAG00000022843,5,19,0.263157895
QUARTER HORSE,ENSECAG00000022843,2,19,0.105263158
MONGOLIAN,ENSECAG00000022843,12,19,0.631578947
THOROUGHBRED,ENSECAG00000022802,8,21,0.380952381
QUARTER HORSE,ENSECAG00000022802,13,21,0.619047619
THOROUGHBRED,ENSECAG00000022759,28,85,0.329411765
QUARTER HORSE,ENSECAG00000022759,23,85,0.270588235
MONGOLIAN,ENSECAG00000022759,34,85,0.4
THOROUGHBRED,ENSECAG00000022721,17,50,0.34
QUARTER HORSE,ENSECAG00000022721,14,50,0.28
MONGOLIAN,ENSECAG00000022721,19,50,0.38
THOROUGHBRED,ENSECAG00000022704,2,25,0.08
QUARTER HORSE,ENSECAG00000022704,14,25,0.56
MONGOLIAN,ENSECAG00000022704,9,25,0.36
THOROUGHBRED,ENSECAG00000022702,8,24,0.333333333
QUARTER HORSE,ENSECAG00000022702,14,24,0.583333333
MONGOLIAN,ENSECAG00000022702,2,24,0.083333333
THOROUGHBRED,ENSECAG00000022699,6,26,0.230769231
